param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt,year,ehour,scale,pnl_vt
h14_r15_t2,1728864000000000000,-1,1728915305000000000,1728950395000000000,6157,2649.4435000000003,2649.455,2657.1185,2634.093500000001,7.674999999999727,0.28956489243559264,session_end,-0.011499999999614374,7.674999999999727,-0.16299999999922876,Monday,2024-10-14,14,15,2.0,2024,14,1.0143248655861876,-0.16533495308976628
h00_r30_t1,1728950400000000000,1,1728952220000000000,1728952990000000000,154,2650.2165,2648.0405,2648.0405,2652.3925,2.175999999999931,0.08213107493007181,sl,-2.175999999999931,2.175999999999931,-4.491999999999861,Tuesday,2024-10-15,0,30,1.0,2024,0,1.0069088616420843,-4.523034606496103
h01_r60_t3,1728950400000000000,1,1728958905000000000,1728962175000000000,654,2651.3295,2647.3514999999998,2647.3514999999998,2663.2635,3.9780000000000655,0.15019774337141323,sl,-3.9780000000000655,3.9780000000000655,-8.096000000000132,Tuesday,2024-10-15,1,60,3.0,2024,2,1.0069088616420843,-8.151934143854447
h02_r15_t3,1728950400000000000,1,1728958835000000000,1728962155000000000,664,2650.683,2648.1615,2648.1615,2658.191999999999,2.5029999999997017,0.0944652889126208,sl,-2.5214999999998327,2.5214999999998327,-5.182999999999665,Tuesday,2024-10-15,2,15,3.0,2024,2,1.0069088616420843,-5.218808629890585
h04_r30_t3,1728950400000000000,-1,1728966895000000000,1728973840000000000,1386,2643.2875,2645.8235,2645.8235,2635.6794999999997,2.536000000000058,0.09590136982779005,sl,-2.536000000000058,2.536000000000058,-5.212000000000116,Tuesday,2024-10-15,4,30,3.0,2024,4,1.0069088616420843,-5.24800898687866
h05_r60_t2,1728950400000000000,1,1728973415000000000,1728995405000000000,4397,2644.457,2657.2549999999997,2638.0555,2657.2549999999997,6.398999999999887,0.24221172347891912,tp,12.797999999999774,6.401499999999942,25.45599999999955,Tuesday,2024-10-15,5,60,2.0,2024,6,1.0069088616420843,25.631871981960444
h06_r60_t3,1728950400000000000,1,1728975645000000000,1729036795000000000,11332,2649.2995,2660.561,2641.3995,2672.9995000000004,7.900000000000091,0.29826070590758524,session_end,11.26150000000007,7.900000000000091,22.383000000000138,Tuesday,2024-10-15,6,60,3.0,2024,7,1.0069088616420843,22.537641050134912
h13_r30_t3,1728950400000000000,1,1728999180000000000,1729036795000000000,6626,2652.4155,2660.561,2646.1265000000003,2671.2824999999993,6.28899999999976,0.23715175053550555,session_end,8.145500000000084,6.28899999999976,16.151000000000167,Tuesday,2024-10-15,13,30,3.0,2024,13,1.0069088616420843,16.262585024381472
h14_r15_t2,1728950400000000000,1,1729001740000000000,1729036795000000000,6114,2655.5995000000003,2660.561,2647.8655,2671.067500000001,7.734000000000378,0.2913373472894638,session_end,4.961499999999887,7.734000000000378,9.782999999999774,Tuesday,2024-10-15,14,15,2.0,2024,14,1.0069088616420843,9.850589393444283
h00_r30_t1,1729036800000000000,1,1729038700000000000,1729039790000000000,218,2660.5785,2658.8475,2658.8475,2662.3095000000003,1.731000000000222,0.0650763745128519,sl,-1.731000000000222,1.731000000000222,-3.602000000000444,Wednesday,2024-10-16,0,30,1.0,2024,0,1.0094946129673485,-3.636199595908838
h01_r60_t3,1729036800000000000,1,1729044000000000000,1729123195000000000,14915,2668.0995000000003,2674.149,2660.1645,2691.9045000000015,7.9350000000004,0.29740270181079825,session_end,6.049499999999625,7.9350000000004,11.95899999999925,Wednesday,2024-10-16,1,60,3.0,2024,2,1.0094946129673485,12.072546076475763
h02_r15_t3,1729036800000000000,-1,1729045135000000000,1729057710000000000,2509,2666.4685,2670.2605000000003,2670.2605000000003,2655.092499999999,3.792000000000371,0.1420710793749236,sl,-3.792000000000371,3.792000000000371,-7.724000000000742,Wednesday,2024-10-16,2,15,3.0,2024,2,1.0094946129673485,-7.797336390560549
h04_r30_t3,1729036800000000000,1,1729053680000000000,1729054310000000000,126,2668.2595,2666.4125,2666.4125,2673.8005000000007,1.8470000000002074,0.06925718018285497,sl,-1.8470000000002074,1.8470000000002074,-3.834000000000415,Wednesday,2024-10-16,4,30,3.0,2024,4,1.0094946129673485,-3.870402346117233
h05_r60_t2,1729036800000000000,1,1729058615000000000,1729069070000000000,2090,2670.6455,2679.5715000000005,2666.1825,2679.5715000000005,4.463000000000193,0.16718489739369471,tp,8.926000000000386,4.463000000000193,17.71200000000077,Wednesday,2024-10-16,5,60,2.0,2024,6,1.0094946129673485,17.880168584878454
h06_r60_t3,1729036800000000000,1,1729068675000000000,1729094660000000000,5195,2677.7844999999998,2667.1515,2667.1515,2709.683499999999,10.63299999999981,0.3971616370918195,sl,-10.63299999999981,10.63299999999981,-21.405999999999622,Wednesday,2024-10-16,6,60,3.0,2024,8,1.0094946129673485,-21.60924168517868
h13_r30_t3,1729036800000000000,1,1729085750000000000,1729086600000000000,170,2684.4685,2679.9055,2679.9055,2698.1575000000003,4.563000000000102,0.1702071151647192,sl,-4.563000000000102,4.563000000000102,-9.266000000000204,Wednesday,2024-10-16,13,30,3.0,2024,13,1.0094946129673485,-9.353977083755657
h14_r15_t2,1729036800000000000,1,1729088220000000000,1729089730000000000,302,2679.2345,2673.4584999999997,2673.4584999999997,2690.7865000000006,5.776000000000295,0.21565463746145425,sl,-5.776000000000295,5.776000000000295,-11.69200000000059,Wednesday,2024-10-16,14,15,2.0,2024,14,1.0094946129673485,-11.803011014814835
h00_r30_t1,1729123200000000000,1,1729125000000000000,1729126485000000000,297,2675.9385,2677.7285,2674.1485000000002,2677.7285,1.7899999999999636,0.06689334416830976,tp,1.7899999999999636,1.7899999999999636,3.439999999999927,Thursday,2024-10-17,0,30,1.0,2024,0,1.0494187879120067,3.6100006304172267
h01_r60_t3,1729123200000000000,1,1729130400000000000,1729136265000000000,1172,2683.122,2676.5615,2676.5615,2702.7419999999997,6.539999999999964,0.24374976589400218,sl,-6.560500000000047,6.560500000000047,-13.261000000000095,Thursday,2024-10-17,1,60,3.0,2024,2,1.0494187879120067,-13.916342546501221
h02_r15_t3,1729123200000000000,-1,1729131325000000000,1729147210000000000,3174,2681.9255000000003,2685.0235000000002,2685.0235000000002,2672.6315000000004,3.0979999999999563,0.1155076904147802,sl,-3.0979999999999563,3.0979999999999563,-6.335999999999912,Thursday,2024-10-17,2,15,3.0,2024,2,1.0494187879120067,-6.649117440210382
h04_r30_t3,1729123200000000000,1,1729140440000000000,1729168200000000000,5551,2679.7185,2676.4795,2676.4795,2689.4355,3.2390000000000327,0.12094618828136483,sl,-3.2390000000000327,3.2390000000000327,-6.618000000000065,Thursday,2024-10-17,4,30,3.0,2024,4,1.0494187879120067,-6.945053538401729
h05_r60_t2,1729123200000000000,1,1729147080000000000,1729156920000000000,1968,2684.3745,2678.1285,2678.1285,2696.8665,6.246000000000095,0.23274814031590527,sl,-6.246000000000095,6.246000000000095,-12.63200000000019,Thursday,2024-10-17,5,60,2.0,2024,6,1.0494187879120067,-13.256258128904667
h06_r60_t3,1729123200000000000,-1,1729148750000000000,1729160630000000000,2375,2680.0605,2685.8365000000003,2685.8365000000003,2662.732499999999,5.776000000000295,0.21542580816847576,sl,-5.776000000000295,5.776000000000295,-11.69200000000059,Thursday,2024-10-17,6,60,3.0,2024,7,1.0494187879120067,-12.269804468267802
h13_r30_t3,1729123200000000000,1,1729172620000000000,1729209595000000000,6440,2686.2995,2693.767,2677.8605,2711.616500000001,8.439000000000306,0.31450871290506155,session_end,7.467499999999745,8.439000000000306,14.79499999999949,Thursday,2024-10-17,13,30,3.0,2024,13,1.0494187879120067,15.526150967157605
h14_r15_t2,1729123200000000000,1,1729175145000000000,1729182690000000000,1509,2690.9195,2684.7655,2684.7655,2703.2275,6.153999999999996,0.2287658779745557,sl,-6.153999999999996,6.153999999999996,-12.447999999999993,Thursday,2024-10-17,14,15,2.0,2024,14,1.0494187879120067,-13.063165071928653
h00_r30_t1,1729209600000000000,1,1729211525000000000,1729212770000000000,249,2695.1014999999998,2693.2075,2693.2075,2696.9954999999995,1.893999999999778,0.07028837345317902,sl,-1.893999999999778,1.893999999999778,-3.9279999999995563,Friday,2024-10-18,0,30,1.0,2024,0,1.057623953896411,-4.154346890904633
h01_r60_t3,1729209600000000000,1,1729216940000000000,1729285075000000000,13611,2706.888,2721.84,2692.8685,2748.902999999999,14.004999999999654,0.5178089490178972,session_end,14.952000000000226,14.01949999999988,29.76400000000045,Friday,2024-10-18,1,60,3.0,2024,2,1.057623953896411,31.47911936377325
h02_r15_t3,1729209600000000000,1,1729218300000000000,1729232735000000000,2886,2708.2095,2704.0575,2704.0575,2720.6655,4.152000000000044,0.1533376136390721,sl,-4.152000000000044,4.152000000000044,-8.444000000000088,Friday,2024-10-18,2,15,3.0,2024,2,1.057623953896411,-8.930576666701388
h04_r30_t3,1729209600000000000,-1,1729226865000000000,1729227940000000000,214,2709.1565,2711.4935,2711.4935,2702.1455,2.336999999999989,0.0862555300701279,sl,-2.336999999999989,2.336999999999989,-4.813999999999978,Friday,2024-10-18,4,30,3.0,2024,4,1.057623953896411,-5.091401714057299
h05_r60_t2,1729209600000000000,-1,1729231270000000000,1729240630000000000,1872,2710.1234999999997,2701.973499999999,2714.1985,2701.973499999999,4.075000000000273,0.15028318699931584,tp,8.150000000000546,4.075000000000273,16.16000000000109,Friday,2024-10-18,5,60,2.0,2024,6,1.057623953896411,17.091203094967156
h06_r60_t3,1729209600000000000,-1,1729238365000000000,1729243340000000000,995,2702.7225,2711.6785,2711.6785,2675.8544999999995,8.956000000000131,0.330793714697813,sl,-8.956000000000131,8.956000000000131,-18.052000000000263,Friday,2024-10-18,6,60,3.0,2024,7,1.057623953896411,-19.092227615738288
h13_r30_t3,1729209600000000000,1,1729258900000000000,1729285075000000000,5222,2712.0924999999997,2721.84,2705.0015000000003,2733.365499999998,7.09099999999944,0.26198016140355157,session_end,9.7475000000004,7.09099999999944,19.3550000000008,Friday,2024-10-18,13,30,3.0,2024,13,1.057623953896411,20.47031162766588
h14_r15_t2,1729209600000000000,1,1729260900000000000,1729285075000000000,4822,2716.0225,2721.84,2712.1715,2723.7245000000003,3.8510000000001128,0.14182085679905473,session_end,5.817500000000109,3.8510000000001128,11.495000000000218,Friday,2024-10-18,14,15,2.0,2024,14,1.057623953896411,12.157387350039475
h00_r30_t1,1729468800000000000,1,1729470695000000000,1729472050000000000,271,2724.5665,2721.8745,2721.8745,2727.2585,2.6920000000000073,0.09885601338889419,sl,-2.6920000000000073,2.6920000000000073,-5.524000000000014,Monday,2024-10-21,0,30,1.0,2024,0,1.0654607662380773,-5.885605272699154
h01_r60_t3,1729468800000000000,1,1729477680000000000,1729523280000000000,9099,2729.4044999999996,2721.1195,2721.1195,2754.259499999999,8.284999999999854,0.3038683708969235,sl,-8.284999999999854,8.284999999999854,-16.70999999999971,Monday,2024-10-21,1,60,3.0,2024,2,1.0654607662380773,-17.80384940383796
h02_r15_t3,1729468800000000000,1,1729477335000000000,1729490270000000000,2587,2728.791,2724.8305,2724.8305,2740.635000000001,3.94800000000032,0.14483196941948245,sl,-3.9605000000001382,3.9605000000001382,-8.061000000000277,Monday,2024-10-21,2,15,3.0,2024,2,1.0654607662380773,-8.588679236645437
h04_r30_t3,1729468800000000000,-1,1729486960000000000,1729494305000000000,1467,2729.6435,2732.0695,2732.0695,2722.3655000000003,2.425999999999931,0.08887161440269396,sl,-2.425999999999931,2.425999999999931,-4.991999999999861,Monday,2024-10-21,4,30,3.0,2024,5,1.0654607662380773,-5.318780145060334
h05_r60_t2,1729468800000000000,-1,1729490400000000000,1729493815000000000,681,2724.5155,2730.5015000000003,2730.5015000000003,2712.5434999999993,5.986000000000331,0.21967250594550025,sl,-5.986000000000331,5.986000000000331,-12.112000000000663,Monday,2024-10-21,5,60,2.0,2024,6,1.0654607662380773,-12.904860800676298
h06_r60_t3,1729468800000000000,1,1729494150000000000,1729522240000000000,5599,2730.683,2723.6345,2723.6345,2751.811999999999,7.042999999999665,0.2579550642497709,sl,-7.048499999999876,7.048499999999876,-14.236999999999753,Monday,2024-10-21,6,60,3.0,2024,7,1.0654607662380773,-15.168964928931244
h13_r30_t3,1729468800000000000,-1,1729517430000000000,1729518235000000000,161,2735.4565000000002,2740.3215,2740.3215,2720.861500000001,4.864999999999782,0.1778040270693303,sl,-4.864999999999782,4.864999999999782,-9.869999999999564,Monday,2024-10-21,13,30,3.0,2024,13,1.0654607662380773,-10.516097762769359
h14_r15_t2,1729468800000000000,-1,1729520665000000000,1729521680000000000,202,2735.6684999999998,2727.754499999999,2739.6255,2727.754499999999,3.9570000000003347,0.14456661344214988,tp,7.914000000000669,3.9570000000003347,15.688000000001338,Monday,2024-10-21,14,15,2.0,2024,14,1.0654607662380773,16.71494850074438
h00_r30_t1,1729555200000000000,1,1729557080000000000,1729560510000000000,686,2724.5245,2728.3355,2720.7135,2728.3355,3.811000000000149,0.1399247138216556,tp,3.811000000000149,3.811000000000149,7.482000000000299,Tuesday,2024-10-22,0,30,1.0,2024,0,1.0600671399674921,7.931422341237092
h01_r60_t3,1729555200000000000,1,1729562745000000000,1729641595000000000,14831,2730.3705,2746.613,2724.0025,2749.4745,6.367999999999938,0.2334104220612412,session_end,16.242499999999836,6.367999999999938,32.34499999999967,Tuesday,2024-10-22,1,60,3.0,2024,2,1.0600671399674921,34.287871642248184
h02_r15_t3,1729555200000000000,1,1729566395000000000,1729603090000000000,7333,2730.7574999999997,2739.7964999999995,2727.7445,2739.7964999999995,3.01299999999992,0.11038722541726939,tp,9.03899999999976,3.01299999999992,17.93799999999952,Tuesday,2024-10-22,2,15,3.0,2024,3,1.0600671399674921,19.015484356736366
h04_r30_t3,1729555200000000000,1,1729572245000000000,1729576100000000000,770,2735.9695,2731.0485,2731.0485,2750.732500000001,4.9210000000002765,0.18000292262417547,sl,-4.9210000000002765,4.9210000000002765,-9.982000000000554,Tuesday,2024-10-22,4,30,3.0,2024,4,1.0600671399674921,-10.581590191156094
h05_r60_t2,1729555200000000000,1,1729578060000000000,1729616590000000000,7698,2735.2015,2747.4134999999997,2729.0955000000004,2747.4134999999997,6.105999999999767,0.223620859731738,tp,12.211999999999534,6.105999999999767,24.283999999999068,Tuesday,2024-10-22,5,60,2.0,2024,6,1.0600671399674921,25.742670426969593
h06_r60_t3,1729555200000000000,1,1729585285000000000,1729597970000000000,2536,2737.2214999999997,2729.6544999999996,2729.6544999999996,2759.9224999999997,7.567000000000007,0.276657435611885,sl,-7.567000000000007,7.567000000000007,-15.274000000000015,Tuesday,2024-10-22,6,60,3.0,2024,8,1.0600671399674921,-16.19146549586349
h13_r30_t3,1729555200000000000,1,1729604040000000000,1729605600000000000,312,2740.3935,2735.4875,2735.4875,2755.1115,4.905999999999949,0.17909034443497376,sl,-4.905999999999949,4.905999999999949,-9.951999999999899,Tuesday,2024-10-22,13,30,3.0,2024,13,1.0600671399674921,-10.549788176956374
h14_r15_t2,1729555200000000000,1,1729606655000000000,1729616445000000000,1953,2738.0015000000003,2746.4175000000014,2733.7934999999998,2746.4175000000014,4.208000000000538,0.1537947895802034,tp,8.416000000001077,4.208000000000538,16.692000000002153,Tuesday,2024-10-22,14,15,2.0,2024,14,1.0600671399674921,17.69464070033966
h00_r30_t1,1729641600000000000,-1,1729643940000000000,1729645825000000000,376,2744.9395,2747.1165,2747.1165,2742.7625,2.1770000000001346,0.0793033111227041,sl,-2.1770000000001346,2.1770000000001346,-4.494000000000269,Wednesday,2024-10-23,0,30,1.0,2024,0,1.071412527459256,-4.814927898402185
h01_r60_t3,1729641600000000000,-1,1729649580000000000,1729656520000000000,1383,2738.0005,2747.3285,2747.3285,2710.0165,9.327999999999975,0.34059911925478514,sl,-9.327999999999975,9.327999999999975,-18.79599999999995,Wednesday,2024-10-23,1,60,3.0,2024,2,1.071412527459256,-20.138269866124123
h02_r15_t3,1729641600000000000,-1,1729651370000000000,1729651455000000000,16,2737.9365,2740.2005,2740.2005,2731.1444999999994,2.2640000000001237,0.0826666418374678,sl,-2.2640000000001237,2.2640000000001237,-4.668000000000247,Wednesday,2024-10-23,2,15,3.0,2024,2,1.071412527459256,-5.001353678180072
h04_r30_t3,1729641600000000000,1,1729658000000000000,1729686120000000000,5620,2750.1095,2745.4265,2745.4265,2764.1585,4.682999999999993,0.17033962622400892,sl,-4.682999999999993,4.682999999999993,-9.505999999999986,Wednesday,2024-10-23,4,30,3.0,2024,4,1.071412527459256,-10.184847486027673
h05_r60_t2,1729641600000000000,-1,1729665590000000000,1729669000000000000,682,2748.9195,2753.3975,2753.3975,2739.9635,4.4780000000000655,0.16274637968352645,sl,-4.4780000000000655,4.4780000000000655,-9.096000000000132,Wednesday,2024-10-23,5,60,2.0,2024,6,1.071412527459256,-9.745568349769535
h06_r60_t3,1729641600000000000,1,1729669000000000000,1729685325000000000,3265,2753.2675,2748.1765,2748.1765,2768.5404999999996,5.0909999999998945,0.18508732751676665,sl,-5.0909999999998945,5.0909999999998945,-10.32199999999979,Wednesday,2024-10-23,6,60,3.0,2024,7,1.071412527459256,-11.059120108434216
h13_r30_t3,1729641600000000000,-1,1729692620000000000,1729727995000000000,6275,2731.6675,2721.357,2744.2705,2693.8585,12.603000000000065,0.46007037766255066,session_end,10.310500000000047,12.603000000000065,20.481000000000094,Wednesday,2024-10-23,13,30,3.0,2024,14,1.071412527459256,21.943599974893125
h14_r15_t2,1729641600000000000,-1,1729693165000000000,1729727995000000000,6166,2725.8334999999997,2721.357,2738.7484999999997,2700.0035,12.914999999999964,0.4737322526931473,session_end,4.47649999999976,12.914999999999964,8.81299999999952,Wednesday,2024-10-23,14,15,2.0,2024,14,1.071412527459256,9.442358604497908
h00_r30_t1,1729728000000000000,1,1729731410000000000,1729732760000000000,270,2721.2985,2724.7654999999995,2717.8315000000002,2724.7654999999995,3.4669999999996435,0.12750061828788561,tp,3.4669999999996435,3.4669999999996435,6.793999999999287,Thursday,2024-10-24,0,30,1.0,2024,0,1.061527078962476,7.212014974470305
h01_r60_t3,1729728000000000000,-1,1729737410000000000,1729745420000000000,1600,2720.3715,2726.7785000000003,2726.7785000000003,2701.1504999999997,6.407000000000153,0.2352213391682869,sl,-6.407000000000153,6.407000000000153,-12.954000000000306,Thursday,2024-10-24,1,60,3.0,2024,2,1.061527078962476,-13.751021780880238
h02_r15_t3,1729728000000000000,-1,1729736100000000000,1729743700000000000,1518,2721.6805,2724.5675,2724.5675,2713.0194999999994,2.887000000000171,0.10607046760470035,sl,-2.887000000000171,2.887000000000171,-5.914000000000342,Thursday,2024-10-24,2,15,3.0,2024,2,1.061527078962476,-6.277871144984446
